file_path,line_number,hardcoded_literal,match_category,proposed_alias,confidence,auto_fixable,manual_review_required,severity_risk,context,runtime_executed,generated_or_archive,docs_reference_only,intentional_example,triage_class,canonical_source
AI_Studio\4_Archive\DiscordData\discord_export_general.json,331904,\\bin\\RelWithDebInfo\\UniServerZ\\hotfixes.sql`,Absolute Path,NETWORK_SHARE,Low,No,Yes,High,"""content"": ""Ah I see, I'll try with `58238Precompiled\\bin\\RelWithDebInfo\\UniServerZ\\hotfixes.sql",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_general.json,331904,\\bin\\RelWithDebInfo\\UniServerZ\\world.sql`.,Absolute Path,NETWORK_SHARE,Low,No,Yes,High,"""content"": ""Ah I see, I'll try with `58238Precompiled\\bin\\RelWithDebInfo\\UniServerZ\\hotfixes.sql",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_general.json,332246,d:\n\nImplement,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""description"": ""Changes proposed:\n\nImplement the basis for the new crafting system\nAllow to craft",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_general.json,337016,g:\n```\nLoading,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""does anyone know why i'm getting:\n```\nLoading Creature template outfits...\n\n/home/__",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_general.json,337016,D:\n,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""does anyone know why i'm getting:\n```\nLoading Creature template outfits...\n\n/home/__",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_general.json,337105,e:\n```\nINSERT,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""oh it looks like only 4 entries were missing, I'll post them here if anyone needs them i",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_general.json,337518,e:\n-,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""[✅  Resolved]\n\nHi I'm getting \""You have been disconnected (BLZ51901014)\"" after attem",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_general.json,337558,h:\uD83D\uDD25,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""Turns out the issue was with the SSL certs. Leaving this here for future reference if an",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_general.json,337605,t:\n\n,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""@Pilaf i'm really stuck on this part:\n\n\""setup the address in realmlist table to the s",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_general.json,338285,c:\\\\warcraft\\battle.net\\bin\\RelWithDebinfo\ni,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""maybe i've been doing all this wrong.\nall my server files are at c:\\\\warcraft\\battle",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_general.json,338285,c:\\\\warcraft\\battle.net\\bin\\RelWithDebinfo\\SQLyog,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""maybe i've been doing all this wrong.\nall my server files are at c:\\\\warcraft\\battle",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_general.json,338285,s:\n\nand,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""maybe i've been doing all this wrong.\nall my server files are at c:\\\\warcraft\\battle",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_general.json,338584,s:\n```\n{,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""I've played around with the build and feels quite nice, thanks to the creators and maint",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_general.json,338584,g:\n\nSmartAIMgr::LoadSmartAIFromDB:,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""I've played around with the build and feels quite nice, thanks to the creators and maint",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_general.json,342673,e:\n\nstuff,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""i'm tremendously hopeful at the moment, a lot of the things i have seen broken at one pl",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_general.json,361737,t:\nretest,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""probably too late at night for me to start now, but tomorrows checklist:\nretest WoD int",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_general.json,365360,t:\n\n,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""is not broken here in the written quest text:\n\n\""let's send a shiver down every demo s",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_general.json,380511,g:\n-,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""Hello, newcomers here from indonesia.\nJust wanna say big thanks to DraconicWoW & team f",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_general.json,380511,o:\n-,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""Hello, newcomers here from indonesia.\nJust wanna say big thanks to DraconicWoW & team f",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_general.json,386896,\\Build\\bin\\RelWithDebInfo`,Absolute Path,NETWORK_SHARE,Low,No,Yes,High,"""content"": ""In `******Precompiled\\Build\\bin\\RelWithDebInfo`  **folder**"",",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_general.json,387497,X:\n@Sicalicious,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""Can reproduce it!\n\nFIX:\n@Sicalicious \nUPDATE `hotfixes`.`map_difficulty` SET `ID` = ",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_general.json,393183,\\59538Precompiled\\bin\\RelWithDebInfo,Absolute Path,NETWORK_SHARE,Low,No,Yes,High,"""content"": ""in \\59538Precompiled\\bin\\RelWithDebInfo"",",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_general.json,479743,D:\n\n\nC:\\Trinity\\RoleplayCore-master\\src\\server\\game\\DataStores\\DB2Stores.cpp:616,Absolute Path,VOXCORE_ROOT,High,No,No,Low,"""content"": ""hm im getting this when I try to run the worldserver.exe, maybe im doing something wrong",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_general.json,479743,D:\n,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""hm im getting this when I try to run the worldserver.exe, maybe im doing something wrong",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_general.json,480286,C:\\WoW_Private_Server\\61559Precompiled\\61559Precompiled\\bin\\RelWithDebInfo,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""i think im confused on what the mmaps actually is, ive just got it in my C:\\WoW_Private",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_general.json,483947,t:\nQuest:,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""I found a bug on the server related to the quest:\nQuest: Murder Was The Case That They ",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_general.json,496242,s:\n\nSELECT,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""Here is an example in the table i m using for this:\n\nSELECT * FROM `world`.`smart_scri",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_general.json,496987,o:\n\n\uD83E\uDDD9‍♂️,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""Edit: there was a typo in the last upload, this one will work\n\n///\n\n\uD83D\uDCE6 Spa",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_general.json,496987,l:\n\nDownload,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""Edit: there was a typo in the last upload, this one will work\n\n///\n\n\uD83D\uDCE6 Spa",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_general.json,496987,r:\nWorld,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""Edit: there was a typo in the last upload, this one will work\n\n///\n\n\uD83D\uDCE6 Spa",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_general.json,496987,\\Interface\\AddOns\\\nRestart,Absolute Path,NETWORK_SHARE,Low,No,Yes,High,"""content"": ""Edit: there was a typo in the last upload, this one will work\n\n///\n\n\uD83D\uDCE6 Spa",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_general.json,505795,o:\n.learn,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""Does anyone know how to hide \""skills\"" in the spellbook for this core?\n\nI'm asking be",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_general.json,511603,r:\n`Unable,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""@Fabian Sorry for ping again I have dbc folder but I get this error when trying to boot ",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_general.json,520759,x:\n.learn,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""To set level of the profession?\n\n.setskill <ID> <level>\n\nInscription - 773\nJewelcra",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_general.json,520939,t:\n\n--,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""This should make engineering persist:\n\n-- Engineering Hotfixes (SkillLine = 4036)\nREP",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_general.json,523999,C:\\Program,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""Yeah I understand it kills the restriction but it doesn't work?\n```lua\nC:\\Program Fil",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_general.json,523999,C:\\Program,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""Yeah I understand it kills the restriction but it doesn't work?\n```lua\nC:\\Program Fil",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_general.json,525170,e:\nhttps://github.com/simulationcraft/simc/blob/thewarwithin/SpellDataDump/bonus_ids.txt\n\nThere,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""@Sorath Varos You can add the artifact to your character, and it should start as a level",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_general.json,536417,s:\n1:,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""To help with the confusion on how to generate data files heres a few easy steps:\n1: Cop",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_general.json,536673,s:\n1:,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""To help with the confusion on how to generate data files heres a few easy steps:\n1: Cop",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_general.json,548539,d:\nAdded,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""yes added retailcores latest then from trinity i did:\nAdded loot for Flowing Honey & Bu",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_general.json,559014,o:\n```sql\nREPLACE,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""If you are running the latest core version, you need to:\n```sql\nREPLACE INTO `spell_sc",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_general.json,559385,F:\\DragonCore_Dremarl,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""If i want to have two realms running, do i just have a duplicate of the directory runnin",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_general.json,576220,"n:\nApparently,",Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""This is just my opinion:\nApparently, many people are having trouble importing their cha",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_general.json,577461,d:\n\nImplement,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""description"": ""Changes proposed:\n\nImplement Quest: &amp;quot;Evacuate the Merchant Square&amp;quo",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_general.json,577461,d:\nCloses,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""description"": ""Changes proposed:\n\nImplement Quest: &amp;quot;Evacuate the Merchant Square&amp;quo",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_general.json,584555,g:\n,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""When reading this text, think of the following song:\n\""Lemon Tree\"" by Fool's Garden\n\",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_general.json,586017,l:\n1),Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""How to install:\n1) Download archive from Google drive\n2) Extract archive to folder wit",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_general.json,586017,\\Build\\bin\\RelWithDebInfo,Absolute Path,NETWORK_SHARE,Low,No,Yes,High,"""content"": ""How to install:\n1) Download archive from Google drive\n2) Extract archive to folder wit",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_general.json,586017,N:\n1),Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""How to install:\n1) Download archive from Google drive\n2) Extract archive to folder wit",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_general.json,586017,\\Build\\bin\\RelWithDebInfo\\UniServerZ\n2),Absolute Path,NETWORK_SHARE,Low,No,Yes,High,"""content"": ""How to install:\n1) Download archive from Google drive\n2) Extract archive to folder wit",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_general.json,586081,s:\n,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""after update got this:\n>> Loaded 1051 trinity strings in 5 ms\nLoading GameObject model",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_general.json,586148,D:\\Warcraft\\11.2.5\\63305Precompiled\\bin\\RelWithDebInfo\\dbc\\enUS,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""but if i go to folder with dbc i got 10470 files db2 in this way D:\\Warcraft\\11.2.5\\6",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_general.json,595597,e:\n```\nhead\nshoulders\nlshoulder\nshirt\nchest\nwaist\nlegs\nfeet\nwrists\nhands\nback\ntabard\nmainhand\noffhand\n```,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""slot name:\n```\nhead\nshoulders\nlshoulder\nshirt\nchest\nwaist\nlegs\nfeet\nwrists\nha",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_general.json,601614,C:\\Program,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""```\nDownload the Battle.net client and log in or create an account to download World of",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_general.json,614970,e:\n\nhttps://warspire.fpr.net/download/db2/11.2.5.64154_ALL.rar,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""Extracted Game Files for 11.2.5.64154 are now available:\n\nhttps://warspire.fpr.net/dow",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_general.json,616003,s:\n$17.80,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""Description: VPS 2 SSD (no setup)\nDisk Space: 600 GB\nCPU cores: 6\nRAM: 16 GB\nMonthly",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_general.json,631880,g:\n\nitem_loot_template\ngameobject_loot_template\ncreature_loot_template,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""I have scripts for the following:\n\nitem_loot_template\ngameobject_loot_template\ncreat",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_general.json,641499,k:\n\nLocals:,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""Message: Interface/AddOns/Helpers/Helpers.lua:5: attempt to call global 'require' (a nil",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_general.json,641524,k:\n\nLocals:,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""Message: Interface/AddOns/Helpers/mountselection.lua:4: attempt to call global 'require'",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_general.json,645027,s:\n\n1.,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""Incompatibility is related to these things:\n\n1.  Server Core - If your server core is ",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_general.json,649023,C:\\Windows\\system32\\drivers\\etc,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""Ok, so on windows you need to set up your hosts file for a public website.\n\nnavigate t",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_general.json,649023,s:\n\n`gamerfaroeworld.servegame.com,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""Ok, so on windows you need to set up your hosts file for a public website.\n\nnavigate t",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_general.json,651792,s:\n\n✅,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""Certbot does not run natively on Windows.\nTo generate a free Let’s Encrypt SSL certific",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_general.json,651792,o:\nC:\\win-acme,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""Certbot does not run natively on Windows.\nTo generate a free Let’s Encrypt SSL certific",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_general.json,655067,s:\n1:,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""To help with the confusion on how to generate data files heres a few easy steps:\n1: Cop",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_general.json,655700,C:\\Program,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""You use the extractors for the latest version\nhttps://warspire.fpr.net/download/extract",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_general.json,659814,e:\nhttps://warspire.fpr.net/guides/Trinity.html\n\nI,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""@Sicalicious @Elden KTBL909 \n\nTC Master Setup/Build from Scratch Guide:\nhttps://warsp",No,Yes,No,No,archive_skip,Yes
